Name,Category,Ratings,Rating counts,Mobile Number,Address,Segment,Website_clean,Website Status
Sri Sai Pest Control Management Services in Chennai,Pest control service,4.8,76,7825890097,"No. 1, Plot No 6&7 A, Periyar Salai Station 2nd Street, Gnanamurthy Nagar Extension, SSVK SANGAMAM Flats, Pattravakkam, Chennai, Tamil Nadu 600053",Highly Recommended Service,http://www.srisaipestcontrol.com/,Yes
Shri Godalaya Motors,Car service center,4.1,140,7397779901,"No. 1, No. 1, Water Works Rd, 3rd Phase, Guindy Industrial Estate, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Needs Improvement,https://shrigodalayamotors.com/,Yes
VR Professional Cleaning services,House cleaning,4.6,76,9150947771,"1st floor, 8, 2nd St, near msa buiders, Rathna Nagar, Teynampet, Chennai, Tamil Nadu 600018",Highly Recommended Service,https://g.co/kgs/ghwy5ax,Yes
JB ELectrical plumbing works,Electrician,5,76,9841751700,"1block, 1/74, Block 1, J J Nagar, Mogappair East, Chennai, Tamil Nadu 600037",Highly Recommended Service,no website,No
Dhanush electricals and plumbing works,Plumber,4.7,75,9884844294,"2nd St, Sathya Nagar, Vedachalam Nagar, Kovilambakkam, Chennai, Tamil Nadu 600129",Highly Recommended Service,no website,No
Deluxe car scanning & electricals and radiators,Car service center,4.9,75,9710809079,"1, Parthasarathy St, near by skywalk & MR Hospital CSI Church, Ayyavoo Colony, Aminjikarai, Chennai, Tamil Nadu 600030",Highly Recommended Service,no website,No
"ECR SKV ELECTRICAL, PLUMBING,CIVIL AND PAINTING WORKS",Electrician,4.8,74,9884153804,"2/1978, S 16th St, kasthuribai Nagar, Sakthi Vinayakar Nagar, Injambakkam, Chennai, Tamil Nadu 600115",Highly Recommended Service,https://skvelectricals.netlify.app/,Yes
Gayas Electrician - Electrical Service & Automatic water level controller & All Service,Electrician,4.9,74,9841494577,"No.191/1, Mettur Link Road, Bharathidasan Nagar, Surapet, Chennai, Mottur, Tamil Nadu 600066",Highly Recommended Service,no website,No
VETRI HOME CLEANERS,House cleaning,4.8,74,8148837672,"bus stop, No.61kundrathur, main road",Highly Recommended Service,no website,No
"Clean2Shine ·Home & Office Cleaning Services Kundrathur, Chennai",House cleaning,4.8,73,7305944392,"M.G.City, 572, Metro Grand City Main Rd, Mehta Nagar, Kundrathur, Chennai, Tamil Nadu 600069",Highly Recommended Service,https://clean2shine.in/,Yes
"NEXA SERVICE ( CRESCO CARS, PERIYAMET)",Car service center,4.8,73,9884411652,"28, 24th St",Highly Recommended Service,https://www.crescocars.com/,Yes
The Car Doctor,Car service center,4.4,73,9003206311,"4/3, Valluvar Salai, opp. Palaniappa Hospital, behind Cheap & Best Saloon, Chellammal Nagar, Ramapuram, Chennai, Tamil Nadu 600089",Highly Recommended Service,no website,No
Hygienic Care Service,Pest control service,4.8,72,7200556622,"99 / 201, Big St",Highly Recommended Service,http://hygieniccareservice.com/,Yes
Stalwart People Services India Limited | Best Security & Facility Management Agency in Chennai,House cleaning,3.8,121,9994630693,"D, 34, Thyagaraya Gramani St",Needs Improvement,https://stalwartgroup.com/security-agency-facility-management-and-staffing-in-chennai/,Yes
YELLOVE Car Care (Chennai's Cheapest Car mechanic Service),Car service center,5,72,9789031436,"47, 14, Arunachalam Rd",Highly Recommended Service,no website,No
Dry clean house & Professional launderers,House cleaning,4.9,72,8438312360,"40/16, Abdulla St, beside Princ palace",Highly Recommended Service,no website,No
Eco Care Pest Control Services,Pest control service,4.7,71,7418020180,"OLD NO.18, NEW NO.62, 4TH NORTH BEACH ROAD, Near CHENNAI CUSTOMS HOUSE,, Mannady,, Chennai, Tamil Nadu 600001",Highly Recommended Service,http://ecocarefumigation.com/,Yes
Dhanush EnggServices India Pvt ltd,Electrician,4.5,71,8754462693,"2nd floor 51A, Lane, Pillaiyar Koil St, opp. Chaitanya Techno School, West Jafferkhanpet, Chennai, Tamil Nadu 600083",Highly Recommended Service,http://www.mepcentre.com/,Yes
"THIYASH BOREWELLS CHENNAI - BOREWELL IN KODAMBAKKAM,BOREWELL IN CHOOLAIMEDU,BOREWELL IN NUNGAMBAKKAM,BOREWELL WEST MAMBALAM",House cleaning,4.9,71,9176500510,"NO : 8, 12, Muthuthottam 2nd St",Highly Recommended Service,http://www.thiyashborewells.com/,Yes
Environ Pest Control Services | Best pest control service provider in Chennai for Homes and Industries,Pest control service,4.9,69,7010097075,"No: C22-1, 1st Cross St, Ambedkar Nagar, Kolathur, Chennai, Tamil Nadu 600099",Highly Recommended Service,https://environpestcontrolservices.com/,Yes
????? Electrical & plumbing work,Electrician,4.9,69,8110075905,"No 2, 5th St, Ramapuram, Indira Gandhi Nagar, Adambakkam, Chennai, Tamil Nadu 600088",Highly Recommended Service,no website,No
EVER YOURS PEST CONTROL PVT LTD,Pest control service,4.5,68,9003197260,"GROUND floor, JJ Complex, No:16, Gandhi Main Rd",Highly Recommended Service,http://www.everyourspestcontrol.com/,Yes
MRV ELECTRICAL SERVICE,Electrician,4.9,68,8220080695,"30/1, Nethaji St",Highly Recommended Service,no website,No
Clean Living Laundry & Dry Cleaning - Nungambakkam,House cleaning,4.6,67,8939904713,"20/5, Subbarayan Street",Highly Recommended Service,http://www.cleanliving.in/,Yes
Unique Pest Management Services,Pest control service,4.2,68,9941916916,"24, Damodaran St, T. Nagar, Chennai, Tamil Nadu 600017",Needs Improvement,https://uniquepestcontrol.in/,Yes
Hygiene Homes - Best Bungalow Cleaning / Villa Cleaning Services In Chennai,House cleaning,4.7,67,9094720713,"No 46, 6, Lourd Doss Grotto Rd, Thomas Nagar, Little Mount, Saidapet, Chennai, Tamil Nadu 600015",Highly Recommended Service,http://www.hygienehomes.com/,Yes
Kamal Cleaning Works,House cleaning,4.6,65,8667286185,"44/101A, Yadava St, Gopal Nagar, Padi, Chennai, Tamil Nadu 600050",Highly Recommended Service,http://kamalcleaningwork.wixsite.com/kamalcleaningworks/,Yes
Naren Electricals & Plumbing,Electrician,5,65,8122272429,"15G, Surendran St, MGR Nagar, Nesapakkam, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
R.N.K Plumbing and Electrical Works,Plumber,4.6,65,7845270010,"12, Moses St, Eswaran Nagar, Nagalkeni, Pammal, Chennai, Tamil Nadu 600075",Highly Recommended Service,no website,No
Cleanhomes marketing pvt ltd,House cleaning,5,64,9790973716,"No.41/20A, Ponmanachemmal Street, near Data Udupi Hotel, MGR Nagar, Nesapakkam, Chennai, Tamil Nadu 600078",Highly Recommended Service,https://cleanhomes.co.in/index.html,Yes
Sss Electrician Services,Electrician,5,64,9790346848,"557, 17th St, 4th sector, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Champestr Advanced Pest Solutions,Pest control service,4.6,63,9445861856,"46, North Rd, CIT Nagar West, Nandanam, Chennai, Tamil Nadu 600035",Highly Recommended Service,https://champestr.com/,Yes
Gowtham Electrical & Contractor,Electrician,4.8,63,7010440217,"2/2, Muthiah St, Mirsahibpet, Royapettah, Chennai, Tamil Nadu 600014",Highly Recommended Service,no website,No
HI-FI FULL HOME CLEANING SERVICES-Deep Cleaning Services|Floor|Toilet Cleaning Services|Water Tank Cleaning|Chennai|,House cleaning,4.7,62,8610833527,"Padur, Kelambakkam, Tamil Nadu",Highly Recommended Service,http://hiflfullhomecleaningservices.in/,Yes
Sri Malliga Electrical Service,Electrician,5,62,8637496321,"No. 1/140, TV Nagar Sithalapakkan Koot Road",Highly Recommended Service,http://www.srimalligaelectricalserveces.com/,Yes
Wassup - Laundry & Dry Cleaning,House cleaning,4,87,8069832181,"Silver Park Apartments, 36/24, Thanikachalam Rd",Needs Improvement,https://wassup.me/,Yes
Welcare Facility Management Services,House cleaning,3,2,9087876365,"9/3, Pushpa Nagar Main Rd",Needs Improvement,https://welcarefms.com/,Yes
"Wheels And Wagons | Multi-brand Premium Car service center | Audi, BMW, Mercedes, jaguar and volvo.",Car service center,4.3,84,9600189556,"#8/8, Rajambal St, opp. to Church",Needs Improvement,https://wheelsandwagons.com/,Yes
"TB BOREWELL CLEANING SERVICES CHENNAI - BOREWELL CLEANING IN AMBATTUR & REDHILLS, BOREWELL CLEANING IN KUNDRATHUR",House cleaning,5,62,9345751880,"17/8, Andavar Nagar 3rd St, Andavar Nagar, Kodambakkam, Chennai, Tamil Nadu 600024",Highly Recommended Service,http://www.tbborewellcleaningservices.com/,Yes
DN Automobiles,Car service center,5,62,9789975973,"3rd Floor, Jhaver Centre, Rajah Annamalai Building, 72, Marshalls Rd",Highly Recommended Service,no website,No
AARTHI PEST CONTROL IN CHENNAI,Pest control service,5,3408,9884020603,"12, 35, Jones St, Mannadi, George Town, Chennai, Tamil Nadu 600001",Top Rated Service,https://www.aarthipestcontrol.com/,Yes
Pcs pest control,Pest control service,5,61,9787093316,"23A, ammaiyappan, 2nd St, Sentamil Nagar, Nerkundram, Chennai, Tamil Nadu 600095",Highly Recommended Service,http://pcspests.com/,Yes
KAC SERVICES,Pest control service,4.5,61,8190038777,Ramasamy St,Highly Recommended Service,http://www.kacservices.in/,Yes
Maven Pest Control Services,Pest control service,4.6,61,7448833330,"L&T Road, Rajiv Gandhi Salai",Highly Recommended Service,http://www.mavenpestcontrol.in/,Yes
DeepCleanz Services,House cleaning,4.7,61,9363609470,"63/22, Varadapuram, Kotturpuram, Chennai, Tamil Nadu 600085",Highly Recommended Service,https://deepcleanz.com/,Yes
Autolabs,Car service center,5,61,7550274401,"62/4, E Club Rd, Venkatasamy Nagar, Shenoy Nagar, Chennai, Tamil Nadu 600030",Highly Recommended Service,https://www.instagram.com/autolabsind/,Yes
VIP ELECRICAL PLUMBING WORKS ANY WHEAR ANY TIME,Electrician,5,61,8807572396,"No 1/87, kamatchi nager, mugalivakkam main road, porur, Chennai 600116, opposite abinayaclinic, Mugalivakkam, Chennai, Tamil Nadu 600125",Highly Recommended Service,no website,No
Maruti Suzuki Service (Khivraj Motors),Car service center,3.9,539,8071648391,"SURVEY NO. A1& A2, Thiru Vi Ka Industrial Estate, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Needs Improvement,https://www.arenaofannasalai.com/maruti-suzuki-service,Yes
JPT Cleaning Services,House cleaning,4.4,60,9677008821,"S-3, Vaikundam Apartment, Plot no.2, Aaladi Amman Kovil St",Highly Recommended Service,https://cleaningservicenearme.in/,Yes
Mariyam Enterprises - Home deep Cleaning Services ·Wall Painting Services,House cleaning,4.6,60,7010506397,"No.14, Nalvar Street, MES Rd",Highly Recommended Service,https://www.mariyamenterprise.com/,Yes
Perform Electrical Work,Electrician,4.6,60,9884442754,"35/25, Raji St, Aspiran Garden Colony, Kumaran Nagar, Ayanavaram, Chennai, Tamil Nadu 600010",Highly Recommended Service,no website,No
Leo Electricals,Plumber,4.6,60,9362229993,"3A, VV Koil St",Highly Recommended Service,no website,No
Mithra Electrical works & AC service,Electrician,4.9,59,8072781835,"Greenways Rd, RA Puram, Thideer Nagar, Chennai, Tamil Nadu 600028",Highly Recommended Service,no website,No
Liiam Electrical and Plumbing Works,Plumber,4.9,59,8190928402,"Market, Balasubramanian St, near Villivakkam, Villivakkam, Chennai, Tamil Nadu 600049",Highly Recommended Service,no website,No
Carpet Indian Services,House cleaning,3.1,9,9360085474,"New No: 48/1, Old No: 10/1, Dr, Giriyappa Rd",Needs Improvement,https://www.carpetindianservices.com/,Yes
Sai Groups of Company,Pest control service,4.7,58,9884062007,"No; 64 A, 2nd Main Rd",Highly Recommended Service,no website,No
Chennai Cleaners,Pest control service,4.3,116,9566039484,"1, Perumal Koil Street",Needs Improvement,https://www.chennaicleaners.com/,Yes
S.Shanmugam,Plumber,4.9,57,8681898890,"No.1, Thiruvalluvar St, Gandhi Nagar, moovarasambettai, Nanganallur, Chennai, Tamil Nadu 600091",Highly Recommended Service,no website,No
Santhosh car gas,Car service center,4.8,57,9940298483,"Raja Stores, 13/9, ( College Road Land Mark, Kulakarai St",Highly Recommended Service,no website,No
SVR Chevrolet,Car service center,3.6,70,7338887466,"No- 227/1, Mount Road, Opposite to Spencer Plaza",Needs Improvement,https://www.chevrolet.co.in/,Yes
City Pest Control Services,Pest control service,4.3,37,9381039231,": 2/7, Velayudham Colony 1st St, Kannabiran Nagar, Saligramam, Chennai, Tamil Nadu 600093",Needs Improvement,https://www.citypestcontrolservices.net/,Yes
Pest Control Service Chennai - Gingerbay Services,Pest control service,4.9,56,9384044466,"Flat no.1, G Floor, Janani 44, 85, Periyar Pathai, Andavar Nagar, Choolaimedu, Chennai, Tamil Nadu 600094",Highly Recommended Service,http://www.gingerbays.com/,Yes
Chennai Ford,Car service center,3.2,28,9500011121,"No S F 267/2, Poonamallee Bypass Rd",Needs Improvement,https://www.dealer.india.ford.com/chennai-ford-ford-india-auto-dent-removal-service-station-poonamalle-chennai-2185/home,Yes
"The Pest Management - Termite control service, Pest control services chennai",Pest control service,5,56,8122911323,"Jeeva Complex, 14, Alapakkam Main Rd, Alapakkam, Porur, Chennai, Tamil Nadu 600116",Highly Recommended Service,http://www.pestmanagementchennai.com/,Yes
Dirt free Solution,Pest control service,4.8,56,9176479231,"9/5, Durairaj St",Highly Recommended Service,no website,No
Mosquito Net chennai,Pest control service,4.6,55,9655608013,"No.353, 1st Main Rd, Sheik Abdullah Nagar, Virugambakkam, Chennai, Tamil Nadu 600087",Highly Recommended Service,http://www.expertinprotectionn.in/,Yes
Rakshan Electrical & Plumbing works,Electrician,4.7,55,7845541170,"7/188,OM sakthi nagar, 10th St, Kovilambakkam, Chennai, Tamil Nadu 600129",Highly Recommended Service,no website,No
VS electrical and plumbing & welding work contractors work,Electrician,4.7,55,7373918171,"92, SV avanu, Pillayar Koil St, Srinivasa Nagar, Poonamallee, Chennai, Tamil Nadu 600123",Highly Recommended Service,no website,No
Sri Vinayaga Car Garage & Solution,Car service center,4.7,55,9941423675,"8/242, Kennadiveli, 4th St, Tirisulam, Chennai, Tamil Nadu 600117",Highly Recommended Service,no website,No
Entolabs pest control services,Pest control service,4.9,54,7823955521,"Plot 55, Door 5, State Bank Colony 1st St, K.K.Salai, Rajaji Colony, Virugambakkam, Chennai, Tamil Nadu 600092",Highly Recommended Service,http://www.entolabs.in/,Yes
"SS Deep Cleaning Services - House Cleaning, Office & Commercial Cleaning Services in Chennai",House cleaning,4.6,54,8148883728,"No:35 samuthira enclave, Kamarajar St, VGP Avenue, Thoraipakkam, Tamil Nadu 600097",Highly Recommended Service,https://ssdeepcleaningservice.in/,Yes
Rainbow Repair And Maintenance,Plumber,4.9,54,7448448518,"22, Agathiyar Nagar Extension 2nd St, Padi Pudur Nagar, J J Nagar, Anna Nagar West Extension, Chennai, Tamil Nadu 600101",Highly Recommended Service,no website,No
GK Power Expertise Pvt. Ltd.,Electrician,4.3,134,4442856342,"4th Floor, 3/195, Mount Poonamallee Rd, Parthasarathy Nagar, Manapakkam, Chennai, Tamil Nadu 600089",Needs Improvement,https://www.gkexpertise.com/,Yes
Classical Pest Control,Pest control service,4.5,53,9150116447,"SH 49, 1/147, Gandhi Road",Highly Recommended Service,https://classicalpestcontrol.com/,Yes
Happy Home Cleaning Service,House cleaning,4.9,53,9791161500,"02/63, Kandasamy St, Karapakkam, Chennai, Tamil Nadu 600097",Highly Recommended Service,https://happyhomecleaningservice.in/,Yes
"Power car care centre { Car, Repairing and service Chennai}",Car service center,4.8,53,9600195975,"54/49, Seeyali St",Highly Recommended Service,no website,No
Zion Pollution Control Testing Centre,Car service center,4.5,53,9841147821,"No.75, 32, 6th Ave",Highly Recommended Service,no website,No
Express Auto Services,Car service center,4.7,53,4448607848,"64th St, Thiruvalluvar Colony, Santhiniketan Colony, Sector 10, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
GSM Traders Electrical Work,Electrician,4.9,52,9994908659,"Flat No 41, Ramaligam Apartment, cross street, P Block, MMDA Colony, Choolaimedu, Chennai, Tamil Nadu 600106",Highly Recommended Service,http://gsmtraders.in/,Yes
GYT Plumbing work,Plumber,4.8,51,9790875642,"41/24, Kamaraj St, opposite Bharat petrol bunk, Moopanar Nagar, Korukkupet, Old Washermanpet, Chennai, Tamil Nadu 600021",Highly Recommended Service,http://karthicks1701558267.website3.me/,Yes
Sai N Sai Home & Office Cleaning Services,House cleaning,4.9,51,9363739798,"10, Shanthi Nagar 2nd St, Shanthi Nagar, Adambakkam, Chennai, Tamil Nadu 600088",Highly Recommended Service,https://sainsaicleaningservices.in/,Yes
Anand Electric Agency-Dealers of Sintex/Real Lite/Legrand/Electrical Wire and Cable/Industrial Plug/Socket/Fitting,Electrician,4.8,51,7061950732,"Old No.23, New No.17,sivarama sastri steet, Koil street, near Blue star hotel",Highly Recommended Service,https://www.anandelectricagency.com/,Yes
Unicorn Power Solutions Pvt Ltd,Car service center,4.8,50,9952996690,"69/72, Razzak Garden Main Rd",Highly Recommended Service,http://unicornpower.com/,Yes
Habit Clean - Deep Cleaning Services,House cleaning,4.7,50,7667017777,"1st floor, Dno. 198, 2nd Cross St, Shanthi Nagar, Chromepet, Chennai, Tamil Nadu 600044",Highly Recommended Service,http://www.habitclean.in/,Yes
Sri Om Saravana Electrical And Plumbing Works,Electrician,4.8,50,9003148895,"95, 38, Ellaiamman Koil St, Vannanthurai, Besant Nagar, Chennai, Tamil Nadu 600020",Highly Recommended Service,no website,No
Chennai Electric palace,Electrician,4.4,50,7277277275,"LG Floor, Nexus Vijaya Mall, 183 GST Road, Arcot Rd",Highly Recommended Service,no website,No
V suresh plumbing works,Plumber,5,50,8098184456,"mahalaxmi nagar, 54a, Mangadu Rd, Bhel Nagar, Moulivakkam, Chennai, Tamil Nadu 600125",Highly Recommended Service,no website,No
Sri Ganesh Motors |GoMechanic Car Service Center Multi Brand,Car service center,4.9,50,9790085281,"1/396, Indira Gandhi St, near Hot Chips",Highly Recommended Service,no website,No
"99 Cars (Car Service Centre, Chennai)",Car service center,4.7,50,9791832495,"1/241, Pillayar Kovil St",Highly Recommended Service,no website,No
PR Motors,Car service center,4.7,49,9962415548,"No.19, 62, VOC St, near Pillayar Kovil, Om Sakthi Nagar, Kaikankuppam, Valasaravakkam, Chennai, Tamil Nadu 600087",Highly Recommended Service,no website,No
Kia Car Service - KUN Kia - Arumbakkam,Car service center,4.1,71,9841105651,"No.193, Linghi Chetty Street",Needs Improvement,https://www.kunkiamotors.com/,Yes
"Hi Tech Borewell-Best Borewell,Borewll Drilling,Borewell Contractors,Borewell Cost Chennai",Plumber,4.4,48,9840358959,"No: 5/3, Muthu Thottam, Aandavar Nagar 1st St, near Sivan Kovil South Street, West, Kodambakkam, Chennai, Tamil Nadu 600024",Highly Recommended Service,https://borewelldrilling.in/,Yes
Ocean Pest Control,Pest control service,4.7,48,9042371231,"52/C, Padavattan Street, Gurupuram, St Marys Rd, Mylapore, Chennai, Tamil Nadu 600028",Highly Recommended Service,https://www.ocean-pest.in/,Yes
Maruti Suzuki Service (Maruti Service Masters - MSM),Car service center,4.1,2927,8071648066,"9, (SP, South Phase, Thiru Vi Ka Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Top Rated Service,https://www.marutisuzuki.com/service-workshop-in-chennai,Yes
MG Motor FPL Service Center,Car service center,3.9,377,7358722699,"Developed Plot No. 5, South Phase, Thiru Vi Ka Industrial Estate, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Needs Improvement,https://www.mgchennai.co.in/,Yes
Intelligence Cleaning Services,House cleaning,5,47,7845309918,"No4, Ponniamman Koil 1st St",Highly Recommended Service,https://estarlabs.wixsite.com/website-1,Yes
VIRGOS Cleaning services,House cleaning,4.7,47,9791052626,"NO.1, Golden Plaza, 60/61, MM Ramasami St, Netaji Nagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083",Highly Recommended Service,https://www.virgosservices.com/,Yes
Jesron Electricals Works,Electrician,4.7,47,7904443433,"Bajanai Koil St, Nazarathpettai, Chennai, Tamil Nadu 600123",Highly Recommended Service,no website,No
Sai Electricial Works,Electrician,4.9,47,9962176209,"134/1, Kannigapuram, Sector 3, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Oxyclean Services Pvt Ltd,Pest control service,4.8,46,9176707295,"No.57/82, 2nd St, TNHB Colony, Korattur, Chennai, Tamil Nadu 600050",Highly Recommended Service,http://oxyclean.in/,Yes
Clearflo - Water Treatments & RO Plants,Plumber,4.7,46,9444059023,"First Floor, Plot No. 48 & 49, 5th St",Highly Recommended Service,http://www.clearflo.in/?utm_source=gmblisting&utm_medium=organic,Yes
Pest Control India Pvt Ltd,Pest control service,3.8,16,8657589608,"No. 155, Angappa Naicken Street, Parrys, Angappa Naicken St",Needs Improvement,https://www.pestcontrolindia.com/,Yes
SVS Management Services,House cleaning,4.8,45,8682952862,No 9,Highly Recommended Service,http://www.svsmanagementservices.com/,Yes
RDX Pest control services,Pest control service,5,45,9043866823,"Triplicane High Rd, Triplicane, Chennai, Tamil Nadu 600005",Highly Recommended Service,https://rdxpestcontrolservices.in/,Yes
VT Electrical Works,Electrician,5,45,8072801505,"1/69, Sri Gayathri Ave, Sadanandapuram, Tharapakkam, Chennai, Tamil Nadu 600128",Highly Recommended Service,https://vtelectricalplumbing.com/,Yes
VT Electrical Works,Electrician,5,45,8668138499,"14B, Canara Bank Colony",Highly Recommended Service,https://vtelectricalplumbing.com/,Yes
Rk Motors My Tvs| MultiBrand Car Service Center,Car service center,4.1,97,9636589604,"105, Govindappa Naicken St",Needs Improvement,https://www.rkmotors.co.in/,Yes
Rkm Plumbing Works - Plumbing Contractor Works - Commercial & Residential | Bore Motor Services OMR,Plumber,4.3,180,9962321539,"435Village, High Rd, Sholinganallur, Chennai, Tamil Nadu 600119",Needs Improvement,https://www.rkmplumbingworks.in/,Yes
Royal Enfield Service Center - Nexus Motorrad,Car service center,4.7,2300,9884479538,"12, Station View Rd, opposite Axes bank atm",Top Rated Service,https://www.royalenfield.com/?utm_source=gmblisting&utm_medium=organic,Yes
Car Service (MERLLIN MOTORS),Car service center,4.8,45,9042079906,"Plot No:1029 6th Main Road, Ambattur, Mogappair Eri Scheme, Mogappair East, Chennai, Tamil Nadu 600037",Highly Recommended Service,no website,No
Jaya electrical work's,Electrician,5,44,4423723954,"New No : 199, Old No : 107, Anna Library Back Side, Acrot Road",Highly Recommended Service,https://www.instagram.com/jaya_electrical__works?igsh=mwgwexjycmpjdtm4zw==,Yes
Mitsubishi electric service center,Car service center,4.6,43.5,9941929331,"Old#133, New, 321, K.H.Road",Highly Recommended Service,http://www.mitsubishielectric.com/,Yes
Asian pest management service # Chennai,Pest control service,4.8,43.5,9344455121,"No 68,duraisamy nayadu street,2nd main road,raju nagar,3rd cross, street,vanagara",Highly Recommended Service,https://www.asianservices.co.in/,Yes
"Spinny Car Hub - Nexus Vijaya Mall, Chennai",Car service center,4.5,2600,9884152737,"New No. 14, Old, Osian Arcade, G-11, Hunters Rd",Top Rated Service,https://www.spinny.com/used-cars-in-chennai/s/,Yes
M R Electrical Works,Electrician,4.9,43.5,9444208115,"No 19, Building, Chennai, Tamil Nadu 600032",Highly Recommended Service,no website,No
Tamilnadu Pest Control- Pest Control in Chennai - Termite Control in Chennai,Pest control service,5,2372,9445530944,"No:6, 1st Floor, Anderson Street, Parry's Corner, Chennai, Tamil Nadu 600001",Top Rated Service,https://www.tamilnadupestcontrol.com/,Yes
ELECTRICIAN,Electrician,4.9,43.5,4442047437,"Office No. 876, 2nd Floor Canara Bank Building",Highly Recommended Service,no website,No
Electrical Work,Electrician,4.9,43.5,7200164332,"1781, TNHB Colony Road",Highly Recommended Service,no website,No
AGM Electrician service,Electrician,4.9,43.5,7358380029,"No. 9, 9th Main Rd",Highly Recommended Service,no website,No
YessBoss,Plumber,4.3,80,9176713767,"Plot No 3/642, First Floor, TNHB Mini Complex, 1st Ave, Mogappair West, Mohanram Nagar, TVS Nagar, Mogappair, Chennai, Tamil Nadu 600050",Needs Improvement,https://www.yessboss.in/,Yes
YessBoss,Plumber,4.3,80,9087199706,"42/84, Annai Sathya St",Needs Improvement,https://www.yessboss.in/,Yes
Yova Electrical,Electrician,4.9,43.5,7695999140,Perumbakkam Main Rd,Highly Recommended Service,no website,No
ROHITH ELECTRICAL ENGINEERING WORK'S,Electrician,4.9,43.5,8122931293,"2/202, Vembulinayakar St",Highly Recommended Service,no website,No
Dayalan Electrician,Electrician,4.9,43.5,8124011711,"15/6, 5th cross street, Amudham Nagar Main Rd",Highly Recommended Service,no website,No
"A.V Electrician, Plumbing & Civil Works",Electrician,4.9,43.5,8248822741,2/163,Highly Recommended Service,no website,No
Rekhaa Enterprises/ plumbing and electrical works,Electrician,4.1,236,9840220949,"14, 24th St, Thillaiganga Nagar, Nanganallur, Chennai, Tamil Nadu 600061",Needs Improvement,no website,No
Shankar Plumbing Services,Plumber,4.8,43.5,8870909172,"Adhanur, Mannivakkam, Tamil Nadu",Highly Recommended Service,no website,No
J.mohanraj plumbing contractor,Plumber,4.8,43.5,9080361420,"No ,73/74, lalithambal nagar",Highly Recommended Service,no website,No
Mani Home,Plumber,4.8,43.5,9150132146,"Door No. 3, First Floor, New, Krishnaswamy St, off North Usman Road",Highly Recommended Service,no website,No
Service My Home,Plumber,4.8,43.5,9176692886,"Chandrasekaran Avenue, 4/488, Rajiv Gandhi Salai, off Old Mahabalipuram Road",Highly Recommended Service,no website,No
VNR Services,Plumber,4.8,43.5,9289233863,"OLD NO:3,NEW NO:54 2ND AVENUE, Duraiswamy Rd",Highly Recommended Service,no website,No
PLUMBER BATHWARE,Plumber,4.8,43.5,9289922568,"No 79/31, Wall Tax Rd, opposite Wood Warf",Highly Recommended Service,no website,No
Maha Electricals and Plumbing Work,Plumber,4.8,43.5,9381143749,"Mecca Puran, Lloyds road",Highly Recommended Service,no website,No
Kumar Plumbing Works,Plumber,4.8,43.5,9444241003,"27, PV Rajamannar Salai, near Thai Sathiya School",Highly Recommended Service,no website,No
Lee Plumbing Services,Plumber,4.8,43.5,9444433125,"No.164, First Floor, Arcot Rd",Highly Recommended Service,no website,No
Venkateswara hardwares & paints,Plumber,4.8,43.5,9444806166,"Kennedy Square, 10, 1st North Street",Highly Recommended Service,no website,No
Sri Krishna Plumbing,Plumber,4.8,43.5,9444904349,"1, Vandikaran St",Highly Recommended Service,no website,No
VSK ELECTRIC & PLUMBING WORK,Plumber,4.8,43.5,9445731818,"Rohini Flats, 223/2, E Main Rd",Highly Recommended Service,no website,No
Ab Plumbing Work,Plumber,4.8,43.5,9514751475,46035,Highly Recommended Service,no website,No
Munusamy plumber,Plumber,4.8,43.5,9551035508,"No 65, 2nd line, 2nd Line Beach Rd",Highly Recommended Service,no website,No
Nagas Plumbing Works,Plumber,4.8,43.5,9551424200,"5, Triplicane High Rd",Highly Recommended Service,no website,No
Suresh Plumber,Plumber,4.8,43.5,9551550665,3+ years in business,Highly Recommended Service,no website,No
Chandra Electrical Works,Electrician,3.7,3,7305571078,"112/61, 4th Ave, Sarvamangala Colony, Sri Devi Colony, Ashok Nagar, Chennai, Tamil Nadu 600083",Needs Improvement,no website,No
Anchanaya Plumbing & Electrical Works,Plumber,4.8,43.5,9566236689,"20/39 Ayalur Muthiah Street, Kondithope Chennai 600079",Highly Recommended Service,no website,No
Gpm Plumber,Plumber,4.8,43.5,9597330448,"6/342, 4th St",Highly Recommended Service,no website,No
M E Plumbing Works,Plumber,4.8,43.5,9600008118,"New, 149, Thiru. Vika. Rd",Highly Recommended Service,no website,No
ASR ASSOCIATES PLUMBING AND FIRE FIGHTING,Plumber,4.8,43.5,9600023388,"First Floor, 191/1",Highly Recommended Service,no website,No
