Name,Category,Ratings,Rating counts,Mobile Number,Address,Segment,Website_clean,Website Status
Solid Fitness Purasaiwakkam,Gym,4.8,161,9840562133,"NO: 128, Norton SB Tower, Brick Kiln Rd",Highly Recommended Service,https://www.solidfitnesspurasawalkam.com/,Yes
AK Personal Fitness Hub,Gym,4.8,16,9941163111,"79 3/3, Annai Sathya Nagar Main Rd, Periyar Nagar, Annai Sathya Nagar, Ramapuram, Chennai, Tamil Nadu 600078",Highly Recommended Service,https://www.threads.net/@akpersonalfitnesshub_official?invite=0,Yes
Yos Fitness Studio,Gym,4.6,229,9840690418,"1st and 2nd Floor, Old. 54 & 55 New, 107 & 109, Kutchery Rd",Highly Recommended Service,https://yos-fitness.vercel.app/,Yes
SLIM & CURVE FITNESS,Gym,4.9,112,9159777366,"25, Alandur Rd, Abith Colony, Suriyammapet, Saidapet, Chennai, Tamil Nadu 600015",Highly Recommended Service,no website,No
CS 123 Fitness Studio,Gym,4.7,200,9551093123,"27, Viswanathapuram Main Rd, Shakthi Nagar, Kodambakkam, Chennai, Tamil Nadu 600024",Highly Recommended Service,no website,No
Rising Fitness Studio,Gym,4.7,286,8939965557,"39, North Rd, CIT Nagar West, CIT Nagar, Chennai, Tamil Nadu 600035",Highly Recommended Service,no website,No
Arrow Fitness Center,Gym,4.1,173,9841609122,"73/86, Lake View Rd, West Mambalam, Chennai, Tamil Nadu 600033",Highly Recommended Service,no website,No
W Fitness - women fitness and weight loss,Gym,4.8,305,7338995222,"17/14, 2nd Street, Gill Nagar, Choolaimedu, Chennai, Tamil Nadu 600094",Highly Recommended Service,no website,No
HANUMAN FITNESS,Gym,4.6,77,6379536755,"38 k k salai, Anna Main Rd, MGR Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
SLAM Lifestyle And Fitness Studio (Ashok Nagar),Gym,4.6,1048,8925831816,"New No 71/1&3, Old No 13/1&3, 2nd Floor, 1st St, Indira Colony, Ashok Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,no website,No
77 Fitness Studio,Gym,4.7,291,9789861155,"75, Central Ave, Taylor Estate, Kodambakkam, Chennai, Tamil Nadu 600024",Highly Recommended Service,no website,No
Roque lifestyle and fitness studio,Gym,4.9,406,9176677889,"3rd floor, Rashmi Towers, 1, Valluvar Kottam High Rd, Subba Road Avenue, Nungambakkam, Chennai, Tamil Nadu 600034",Highly Recommended Service,no website,No
THE BEAST SOCIETY UNISEX FITNESS STUDIO,Gym,4.9,282,9940594058,"10, Gandhi Nagar Main Rd, Ekkatuthangal, Chennai, Tamil Nadu 600032",Highly Recommended Service,no website,No
THE SUPES CLUB ANNANAGAR - Best Premium Gym in Chennai,Gym,4.8,215,6382080309,"Ground floor, Karuna conclave, 4th Ave, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040",Highly Recommended Service,no website,No
Sara's dance & fitness company,Gym,4.9,158,9176313737,"no. 602, 1st floor, Alagirisamy Salai, 9th sector, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Max Rep Fitness Centre,Gym,5,272,9171678861,"No 27, Poonamallee High Rd, Dr. Radhakrishnan Nagar, Arumbakkam, Chennai, Tamil Nadu 600106",Highly Recommended Service,no website,No
Performance,Gym,4.6,45,9789882201,"45, E Jones Rd, Kaveri Nager, Saidapet, Chennai, Tamil Nadu 600015",Highly Recommended Service,no website,No
Tribe7 fitness studio,Gym,4.6,147,9791647472,"3rd Floor, Dharmapuram Aadhinam, 158, N Usman Rd, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,no website,No
Fitness Mantra Gym,Gym,4.4,62,9941416245,"25PM+4PM, Kothari Nagar, Nesapakkam, Chennai, Tamil Nadu 600089",Highly Recommended Service,no website,No
PLAY Women's Fitness Studio | Ladies Gym Saligramam | Best Fitness Center for Women in Saligramam,Gym,4.9,270,9613347347,"Door No. 51,second floor, Arunachalam Rd, Mathiazhagan Nagar, Shanthi Nagar, Saligramam, Chennai, Tamil Nadu 600093",Highly Recommended Service,no website,No
New Health Forum Fitness,Gym,4.4,69,9841612448,"Old no .505 ,New.294 periyar evr Salai, Poonamallee High Rd, Shenoy Nagar, Aminjikarai, Chennai, Tamil Nadu 600030",Highly Recommended Service,no website,No
Sculpt Fitness Studio,Gym,4.8,321,7448948888,"Basement, More Supermarket building, 64 & 65, Jones Ln, Appavu Nagar, Saidapet, Chennai, Tamil Nadu 600015",Highly Recommended Service,no website,No
Ambal Nagar Vazhga Valamudan,Gym,4.2,20,9444192915,"7/15, Shanmuga Raja St, Achugam Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032",Highly Recommended Service,no website,No
ZEUS FITNESS CENTER,Gym,4.9,60,6385174222,"160, Pachaiyappan St, West Jaffekhanpet, K. K. Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,no website,No
BODY SPORTS GYM 2.O,Gym,4.8,77,9841151091,"railway station, 18/4 station road T.nagar, West Mambalam, Chennai, Tamil Nadu 600033",Highly Recommended Service,no website,No
SLAM Lifestyle and Fitness Studio (TNagar),Gym,4.7,1028,8925831815,"96, 2nd Floor, Gopathy Narayana Rd, Thirumurthy Nagar, Satyamurthy Nagar, Teynampet, Chennai, Tamil Nadu 600017",Highly Recommended Service,no website,No
Sweatout Fitness Studio,Gym,4.4,132,8428332407,"58, Sri Sakthi Nagar Main Rd, Sri Sakthi Nagar, Arumbakkam, Chennai, Tamil Nadu 600106",Highly Recommended Service,no website,No
Core 360 degree Fitness studio,Gym,4.8,206,4442113360,"Shop Number. 10, Pushpa Nagar Main Rd, Pushpa Nagar, Nungambakkam, Chennai, Tamil Nadu 600034",Highly Recommended Service,no website,No
New Diamond Gym,Gym,4.2,39,9042770332,"No: 45/3, Jawaharlal Nehru Salai, Ambal Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032",Highly Recommended Service,no website,No
Iron On Unisex Fitness Center,Gym,4.2,66,9025181005,"NO.14, Anadavar Nagar 2nd St, Andavar Nagar, Kodambakkam, Chennai, Tamil Nadu 600024",Highly Recommended Service,no website,No
Fit 2 Fitness Training Center 1st Gym,Gym,4.4,7,9789960144,"No 4 Second Floor, Postal Colony 2nd St, West Mambalam, Chennai, Tamil Nadu 600033",Highly Recommended Service,no website,No
S.K.Fitness Centre,Gym,4.7,146,7299111222,"04/A, Lakshmiammal St, Ayyavoo Colony, Aminjikarai, Chennai, Tamil Nadu 600106",Highly Recommended Service,no website,No
BodyLanguage Fitness Studio.,Gym,4.7,92,4423745557,"No.5, Railway Colony 1st St, Aminjikarai, Nelson Manickam Road, Opp To Bata Showroom, Chennai, Tamil Nadu 600030",Highly Recommended Service,no website,No
RD Fitness Unlimited,Gym,5,764,9884457416,"2, Reddy St, Phase 1, Abirami Nagar, Virugambakkam, Chennai, Tamil Nadu 600092",Highly Recommended Service,no website,No
Power Zone Gym,Gym,4.8,187,8680880109,":19/20, Manapakkam Main Rd, above Tea Time, Ramapuram, Lalithamba Nagar, Manapakkam, Chennai, Tamil Nadu 600125",Highly Recommended Service,no website,No
i5 Fitness Studio,Gym,4.8,396,9791070214,"117, Nelson Tower, First Wing, Basement, Nelson Manickam Rd, Aminjikarai, Chennai, Tamil Nadu 600030",Highly Recommended Service,no website,No
FIT TREE FITNESS CENTRE,Gym,4.7,647,9884417776,"29, Lakshmi Talkies Rd, Shenoy Nagar, Chennai, Tamil Nadu 600030",Highly Recommended Service,no website,No
"D9 Fitness Studio - Best GYM in MGR Nagar, KK Nagar, Jafferkhanpet",Gym,4.9,301,9087722299,"No. 33, K.K. High Road, opp. to AXIS Bank ATM, MGR Nagar, Nesapakkam, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Colors Fitness - Choolaimedu,Gym,4.8,494,8220224494,"2nd Floor, @Pluto's Restaurant Building Complex, 4, Khan Street, Choolaimedu High Rd, near Nungambakkam, Choolaimedu, Chennai, Tamil Nadu 600094",Highly Recommended Service,no website,No
Aquinox Fitness Club,Gym,4.3,128,9710888444,"Chakrapani St, Rangarajapuram, Kodambakkam, Chennai, Tamil Nadu 600024",Highly Recommended Service,no website,No
Vishnu Gym,Gym,4.6,73,9677224797,"2nd floor, 9, Kamarajar Salai, above grace super market, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,no website,No
HASH 24 Dance & Fitness,Gym,5,54,7904116642,"Basement, ""Kumaraguru"", New no: 29, KCee Svarag, Old, P.T. Rajan Salai, Sector 13 Jeevanantham Salai, Sector 13, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
WFC ( Workout fitness Centre ),Gym,4.8,59,9710020074,"No.253, Second Floor, Alagir Swamy Salai, KK Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Vijay Gym,Gym,4.5,49,9941950359,"11, Poonamalle Rd, Achugam Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032",Highly Recommended Service,no website,No
Madrastas Sporting Hub (MSH GYM),Gym,4.9,100,8489570612,"1, 2, Baroda St, Ramakrishnapuram, West Mambalam, Chennai, Tamil Nadu 600033",Highly Recommended Service,no website,No
Slim & fit health studio for women. Ladies GYM,Gym,4.9,63,9500103390,"D - 11/21, Cholan St, opp. street to popular studio, Block D, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106",Highly Recommended Service,no website,No
Muscle Mechanic Fitness Studio,Gym,4.2,147,9884797650,"16, 5th Cross Street Rangarajapuram, United India Colony, Kodambakkam, Chennai, Tamil Nadu 600024",Highly Recommended Service,no website,No
Energy Fitness Studio,Gym,4.6,247,7200617777,"New market street, Choolaimedu High Rd, Chennai, Tamil Nadu 600094",Highly Recommended Service,no website,No
Shape Up,Gym,4.7,331,7338804477,"1, Gandhi Rd, Kamarajar Nagar, Gill Nagar, Choolaimedu, Chennai, Tamil Nadu 600094",Highly Recommended Service,no website,No
Muscle Factory Gym,Gym,4.7,313,9176154882,"1st floor, 29/1, W Jones Rd, West Saidapet, Saidapet, Chennai, Tamil Nadu 600015",Highly Recommended Service,no website,No
Oxy Mx Fitness Center gym,Gym,4.4,36,7397794952,"No 26, 2, Habibullah Rd, Satyamurthy Nagar, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,no website,No
INDIAN POWER GYM A/C Unisex fitness center | Near Arumbakkam Metro| Near Choolaimedu | Near Vadapalani | For Men and Women,Gym,4.5,132,9884360431,"109, Periyar Pathai W, Senthil Nagar, Tiru Nagar, Arumbakkam, Chennai, Tamil Nadu 600026",Highly Recommended Service,no website,No
GYM BEAN Fitness Studio,Gym,4.9,420,6385161607,"19 Bunder garden at, opp. LOURDES GIRLS HIGHER SECONDARY SCHOOL",Highly Recommended Service,no website,No
Gym Bean fitness studio - egmore,Gym,4.8,178,6385664871,"BUILDING, 3th floor 140,rukmani lakshmipathi salai (marshall road),kamatchi building",Highly Recommended Service,no website,No
Infinity Fitness Unisex Gym,Gym,4.9,78,9342100104,"45/51, General Muthiah St",Highly Recommended Service,no website,No
Gold’s Gym,Gym,4.2,636,7550066903,"17, 1st Ave",Highly Recommended Service,no website,No
Fortitude fitness studio,Gym,4.8,852,9080644627,"2nd Floor, PVG Towers, Dr, Velachery - Tambaram Main Rd",Highly Recommended Service,no website,No
Gravity Fitness Studio,Gym,4.8,153,9841862084,"K-5, second Floor, Vinyagapuram, 1st, Main Rd, opp. 70MM showroom",Highly Recommended Service,no website,No
Fitness Essentials (T.Nagar),Gym,4.9,84,8608111181,"7/40, Ramakrishna St",Highly Recommended Service,no website,No
Fitness ONE Gym Ashok Nagar,Gym,3.9,257,9176592266,"1st Avenue, 52, Jawaharlal Nehru Salai, above Subway Ashok Nagar",Highly Recommended Service,no website,No
First Set,Gym,4.9,286,9176198666,"First Floor, 1 ( Landmark opposite to Indian petrol bunk, 5-a, 80 Feet Road",Highly Recommended Service,no website,No
SBDFITNESS2.0(UNISEX GYM),Gym,4.8,98,8220063638,"1, Kamala Nehru Nagar 1 St",Highly Recommended Service,no website,No
Unique Gym,Gym,4.5,55,7299906111,"47/2, opp. to SM Hospital",Highly Recommended Service,no website,No
V2 FITNESS CLUB,Gym,4.5,137,9566355955,"152, ???????? ????, ????? ????, ????????",Highly Recommended Service,no website,No
FITNESS WAY GYM,Gym,4.4,73,9566124601,"New no 8/4, old no 103/4, 8th Ave",Highly Recommended Service,no website,No
FLEXFIT UNISEX GYM,Gym,4.8,36,8778555301,"15 37, Kamaraj Nagar 4th St",Highly Recommended Service,no website,No
Muscle Trainer,Gym,4.9,208,9500121461,"No: 4/230, Kaliamman Koil St",Highly Recommended Service,no website,No
Sweat Fitness Arena,Gym,4.6,289,9944995942,"26RC+2GR, No.90, Aryagowda Rd",Highly Recommended Service,no website,No
77 Fitness studio Nungambakkam,Gym,5,171,7871177779,"2nd floor, 6/4, AJ Block 1st St",Highly Recommended Service,no website,No
Geez Squad,Gym,4.6,101,9600064354,"6, 80 Feet Road",Highly Recommended Service,no website,No
Mindset Fitness Studio,Gym,4.9,197,8531021222,"4th Floor, 21/11, 6th Ave, behind Chennai Mobiles",Highly Recommended Service,no website,No
Real Gym,Gym,4,73,4423767766,"44, Arunachalam Rd",Highly Recommended Service,no website,No
FIT N FLY Fitness Studio,Gym,4.9,103,9344215434,"Mani Malligai Building, 22/4, Venkatakrishna Rd",Highly Recommended Service,no website,No
Mm Gym,Gym,4.8,57,9840569282,"No 48/1, Raja St",Highly Recommended Service,no website,No
AUGUSTINS GYM,Gym,4.4,247,9940575355,"No 73, Thiruvengadapuram Main Rd",Highly Recommended Service,no website,No
V SHAPERS PRIME GYM,Gym,4.6,138,9884081588,"33/21, Nerkundram Pathai, behind HDFC Bank",Highly Recommended Service,no website,No
5AM NLS HEALTH AND FITNESS,Gym,4.4,95,9884771757,5th Cross St,Highly Recommended Service,no website,No
THRONES FITNESS,Gym,3.9,111,6381144588,"20, Anandam Nagar Main Rd",Highly Recommended Service,no website,No
24X7 Fitness Studio Adyar,Gym,4.8,154,8098333888,"4th floor, Poly House, Gandhi Nagar 1st Main Rd",Highly Recommended Service,no website,No
MACHO GYM,Gym,4.8,243,4443535544,"NO.23, 1ST FLOOR, Choolaimedu High Rd",Highly Recommended Service,no website,No
NFS GYM,Gym,4.9,592,9884852999,"127, Brick Kiln Rd, near Lumbini Square",Highly Recommended Service,no website,No
Thrive Fitness Chennai,Gym,4.9,121,7338992442,"ICICI BANK & LENSKART UPSTAIRS, 35, Sakthi Nagar Main Rd, near PRIME CARE NURSING HOME",Highly Recommended Service,no website,No
Muscle Town Fitness Studio,Gym,4.8,658,4448601850,"48, Venkatakrishna Rd",Highly Recommended Service,no website,No
Revive Gym Kilpauk,Gym,4.6,229,9841432613,New Avadi Rd,Highly Recommended Service,no website,No
Abinaya Gym,Gym,3.9,92,9884096699,"No.84/A, Second Floor, Arcot Rd, near Ram Theatre",Highly Recommended Service,no website,No
Muscle Town Fitness Studio,Gym,4.7,236,9884951045,"21, Westcott Rd",Highly Recommended Service,no website,No
Muscle hacking,Gym,5,71,7338811307,"45, 2, Akbarabad 2nd St",Highly Recommended Service,no website,No
Play - Exclusive Fitness Center for Women in Periyar Nagar,Gym,4.8,430,8122147689,"Plot No.55, Second Floor, 70 Feet Rd",Highly Recommended Service,no website,No
Fitness Freaks Unisex Gym,Gym,5,35,9092111636,"50, Masilamani Rd",Highly Recommended Service,no website,No
Fitness Zone,Gym,4.7,363,8056246298,"517, 3rd St",Highly Recommended Service,no website,No
Hammer Healthcare and Fitness Centre,Gym,4.9,263,9600005497,"New no 213 old no 186, 3rd floor, Mahavir complex, Royapettah High Rd, above SBI and, opp. Regenta Central Deccan Chennai",Highly Recommended Service,no website,No
JB Fitness unisex,Gym,4.9,173,8667302162,"#281,Triplicane High Road, Ellis Rd",Highly Recommended Service,no website,No
FZ Fitness Zone,Gym,4.8,564,9092533888,"138, Arcot Rd",Highly Recommended Service,no website,No
ELEVE STUDIO,Gym,4.7,90,7200390099,"NO.16, 1st Floor, EVK Sampath Salai",Highly Recommended Service,no website,No
Body Stylle Fitness Centre,Gym,4.8,167,9884337783,"1st Floor, New, no 212, Kilpauk Garden Road",Highly Recommended Service,no website,No
Revoke Gym,Gym,4.5,87,7338816222,"2nd & 3rd Floor, No.251, Sriman Srinivasa Road, TTK Rd",Highly Recommended Service,no website,No
HUSTLE HUB Gym,Gym,4.9,41,9940434361,18th St,Highly Recommended Service,no website,No
Fitness Plus gym,Gym,4.8,191,7806877160,"97,old, 209, Kutchery Rd",Highly Recommended Service,no website,No
C3 Fitness Science Elite,Gym,4.6,529,9790705383,"1st floor, 126, MS Koil St, above Dominos",Highly Recommended Service,no website,No
Fusion Fitness,Gym,4.8,176,9500000994,"222, Eldams Rd",Highly Recommended Service,no website,No
RIO Fitness,Gym,4.9,263,9840151814,"2nd floor, Old no.110, New, 78, Iyya Mudhali St",Highly Recommended Service,no website,No
Vigor fitness studio,Gym,4.9,509,7305754179,"Door No.13, 1, Annai Theresa St",Highly Recommended Service,no website,No
Lura Fitness - Ladies Gym Iyyappanthangal,Gym,4.9,551,9500018847,"2/373, 1st Floor, Usha Ethiraj Complex, Trunk Rd",Highly Recommended Service,no website,No
Max gym,Gym,4.8,68,9841952446,"160, Linghi Chetty Street",Highly Recommended Service,no website,No
Pump & Flex Fitness Center,Gym,4.8,207,7299679529,"154, Ramakrishna Mutt Rd, near Jagan Mohan doctor house",Highly Recommended Service,no website,No
Sai Fitness Studio,Gym,4.8,81,9940412124,"2, 140, Konnur High Rd",Highly Recommended Service,no website,No
A.R.D Fitness & Gym,Gym,4.7,14,9600166130,"69, 2nd floor, S W Boag Rd",Highly Recommended Service,no website,No
The Core Fitness Studio Gym,Gym,4.6,33,9840790400,"3/7, Ganesh Nagar Main Rd, near NGO Colony",Highly Recommended Service,no website,No
FITT GYM,Gym,4.8,58,9360758393,"1st Floor, 3752+4RV KTMS Building, No.36/1, 46/20, Model School Rd",Highly Recommended Service,no website,No
GIRI GYM,Gym,4.9,446,9342393935,"56FV+8C3, 56FV+6CC, Kamaraj Nagar, Mathur, Tamil Nadu 600051",Highly Recommended Service,no website,No
Maruthi fitness centre - Body transformation gym | Personal fitness trainer chennai | unisex fitness studio,Gym,4.5,88,9710042732,"6, Rotlers St",Highly Recommended Service,no website,No
Iron Addicts fitness studio,Gym,4.8,55,7695927094,"1st floor, Old no.28, new, 61, Agraharam St",Highly Recommended Service,no website,No
Versatile fitness gym ?????????? ???????? ??????????? ?????,Gym,4.7,133,9444523109,"23/38, Westcott Rd",Highly Recommended Service,no website,No
Breathe Gym,Gym,4.2,54,9841161047,"No: 6, Dharmaraja Koil Ln",Highly Recommended Service,no website,No
SLAM Fitness Academy,Gym,4.7,27,7094405880,"3rd Floor, Paulsons Corporate Office, No.18, 70, Halls Rd, opp. to Classic Clean",Highly Recommended Service,no website,No
"SLAM LIFESTYLE AND FITNESS STUDIO, Best Gym Near Me In Thirumullaivoyal",Gym,4.6,268,9176888878,"58, MTH Road, Ambattur, above Adyar ananda bhavan",Highly Recommended Service,no website,No
Women's fitness studio,Gym,4.8,48,6381073101,"97, Meenakshi St",Highly Recommended Service,no website,No
Rapse Fitness gym,Gym,4.4,144,9500111211,"3, Kattabomman St",Highly Recommended Service,no website,No
WAVS FITNESS CENTER,Gym,4.7,445,9003135857,"Ranga Garden Park, 6",Highly Recommended Service,no website,No
FAT 2 FIT FITNESS CENTRE,Gym,4.8,84,9710012543,"No-2 5th mail road, 80 Feet Rd",Highly Recommended Service,no website,No
Sai Fitness,Gym,4.8,144,9940188495,"No.211,Ayyasamy Street, Triplicane High Rd",Highly Recommended Service,no website,No
Olive Pink Women's Fitness,Gym,4.2,96,9952073434,"270, Purasaivakkam High Rd",Highly Recommended Service,no website,No
Sunrise studio Just gym,Gym,4.4,53,9884452255,"2/1, Ponnusamy St",Highly Recommended Service,no website,No
Olympia Fitness Centre,Gym,4.7,97,9841190825,"#74/2, Demellows Rd",Highly Recommended Service,no website,No
MAK Gym,Gym,4.9,51,9840736831,"no.109, 192, Dr Besant Rd",Highly Recommended Service,no website,No
Jungle Gym,Gym,4.6,20,9789912613,"35, South St",Highly Recommended Service,no website,No
HARD ROCK FITNESS,Gym,4.5,419,7305240240,"landmark Poorvika Mobile, No-# 259, 259, Pycrofts Rd, near Ratna Cafe",Highly Recommended Service,no website,No
Versatile Fitness,Gym,4.8,299,4442632424,"163, post office, 164, MS Koil St, opposite to royapuram",Highly Recommended Service,no website,No
Aalmighty Fitness Studio,Gym,4.8,261,8939018666,"152, Annai Velankanni Road",Highly Recommended Service,no website,No
Anantha Gym & Health Centre,Gym,4.2,123,9840567076,Nattupilliar Koil St,Highly Recommended Service,no website,No
LUZ Fitness Gym,Gym,4.8,58,9884673293,"Chennai, Tamil Nadu",Highly Recommended Service,no website,No
THE RAW GYMSPORTS CLUB,Gym,3.9,48,9025945987,"NEW NO 30 OLD NO 11, SECOND LINE BEACH",Highly Recommended Service,no website,No
360 Plus Beyond Fitness,Gym,4.4,130,9962943812,4th Main Rd,Highly Recommended Service,no website,No
Hercules Gym,Gym,4.2,57,9566165349,"15-8, Oliver Rd",Highly Recommended Service,no website,No
Mr Mike Health and Fitness Centre,Gym,4.6,88,9710627348,"No. 7, Avadhanam Papier Road",Highly Recommended Service,no website,No
C3 Fitness Science Elite,Gym,4.6,288,9790950309,"No.311, MKB Nagar West Ave, Above Nilgiris",Highly Recommended Service,no website,No
Fitness Avenue gym,Gym,5,314,9884929982,"118, Lattice Brg Rd",Highly Recommended Service,no website,No
Nightingale Gym,Gym,4.7,140,4424983788,"119, Royapettah High Rd",Highly Recommended Service,no website,No
PLATINUM GYM Pudupet,Gym,4.5,64,8122871752,"21, Langs Garden Rd",Highly Recommended Service,no website,No
Bharath Gym,Gym,4.8,492,9840286801,"Shop No, 4 (A, Taramani Link Rd",Highly Recommended Service,no website,No
Power Zone Gym,Gym,4.3,54,9940234474,Subburayan Main St,Highly Recommended Service,no website,No
Sri Fitness Zone Gym,Gym,4.7,89,9940484442,"jockey exclusive store, No .14/21, kabaleeshwarar Temple 2nd floor, E Mada St",Highly Recommended Service,no website,No
Giri fitness unisex,Gym,4.8,32,8939425381,"64, Jermiah Rd",Highly Recommended Service,no website,No
CHOICE THE FITNESS CENTRE,Gym,4.6,123,9841617873,"New No. 81, Old No. 39, 1st Floor, Big St",Highly Recommended Service,no website,No
MusclePowerGym....(Estd Since 2004),Gym,4.7,72,9840558873,"7, Thayar Sahib St, near mysaan hospital and Training school",Highly Recommended Service,no website,No
SIGMA LIFESTYLE AND FITNESS STUDIO KELAMBAKKAM | GYM,Gym,4.8,531,9790857770,"Kelambakkam, Tamil Nadu",Highly Recommended Service,no website,No
Universal fitness Studio Gym Manady,Gym,4.4,27,9884467689,"47, P V Iyer St",Highly Recommended Service,no website,No
National Gym,Gym,4.4,39,9840260085,"37X2+6X8, Strahans Rd",Highly Recommended Service,no website,No
Xhersize,Gym,4.7,139,9445503696,"No. 643, 2nd Floor, Above Nilgiris Supermarket, Thiruvottiyur High Rd, opp. to old Ajax Bus Depot",Highly Recommended Service,no website,No
Skale Fitness,Gym,4.6,320,7397313127,"2 155, Medavakkam Main Rd",Highly Recommended Service,no website,No
Focus7 Fitness & Sports Club,Gym,4.9,740,9840765189,"Maraimalai Nagar, Tamil Nadu",Highly Recommended Service,no website,No
Fusil fitness,Gym,4,141,4442300023,"No: 60, Perambur Barracks Rd",Highly Recommended Service,no website,No
SEVEN GYM,Gym,4.8,60,9941797186,"Mathur, 600051",Highly Recommended Service,no website,No
M37Gym Fitness Club (unisex),Gym,4.4,41,9841112404,"31,anna nedunsalai, Perunthalaivar Kamarajar Nagar",Highly Recommended Service,no website,No
Sky Gym,Gym,4.1,46,9791148321,"No.457, Sky Fitness Centre, Thiruvottiyur High Rd",Highly Recommended Service,no website,No
Rengas Iron Palace,Gym,4.5,142,6374266977,"228, 90, Rangarajapuram Main Rd",Highly Recommended Service,no website,No
HI COACH FITNESS CENTRE,Gym,5,8,9514076541,"91/87, BB Rd",Highly Recommended Service,no website,No
Aanantha Yoga and Meditation Centre Pvt Ltd - Mugalivakkam (Madanandhapuram main road)),Yoga studio,4.9,375,9941793174,"No:3, 1190, Padmavathy St, opposite to swamys school, Santosh Nagar, Madhanandapuram, Chennai, Tamil Nadu 600125",Highly Recommended Service,http://aananthayoga.com/,Yes
Adithya Yoga Classes,Yoga studio,5,11,9948383446,"T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,http://adithyayoga.com/,Yes
"Yogoda Satsanga Dhyana Kendra, Chennai",Yoga studio,4.8,121,7305861965,"14A, Dist, 31, S Boag Rd",Highly Recommended Service,http://chennai.ysskendra.org/,Yes
Core Yoga Studio - Annanagar,Yoga studio,5,207,9600006594,"H-71, 5th Main Rd, Brindhavan Colony, Block H, Annanagar East, Chennai, Tamil Nadu 600102",Highly Recommended Service,http://coreyoga-studio.com/,Yes
HAPPY YOGA STUDIO,Yoga studio,5,11,7339674784,"First floor, No:47/2, Vanniar St, nearby City garments",Highly Recommended Service,http://happyyogastudio.com/,Yes
Om Mantra Yoga Studio,Yoga studio,5,314,8122872809,"No.33, 3rd Floor, Navalur, Above KFC, Rajiv Gandhi IT Expy, Old Mamallapuram Rd",Highly Recommended Service,http://instagram.com/ommantrayogastudio,Yes
Lakshmi Andiappan Yoga,Yoga studio,4.7,138,9940691471,"No. 155/54, Trident Towers, Habibullah Rd, Bharathy Nagar, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,http://lakshmiandiappanyoga.com/,Yes
Leaf Prenatal Yoga Classes,Yoga studio,5,5,Unknown,7+ years in business,Highly Recommended Service,http://leafyogavillage.com/prenatal-yoga/,Yes
Neera Yoga Studio,Yoga studio,4.9,75,9944734334,"Second floor, 57/1049, Munusamy Salai, opp. to ICICI bank, Sector 12, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,http://mkyoga.in/?utm_source=gmb&utm_medium=referral,Yes
Pranaya Yoga Studio,Yoga studio,5,96,9095265081,"Old No.67, New No. 42/1",Highly Recommended Service,http://pranayayogastudio.com/,Yes
Ramani Yoga Asana & Research Centre,Yoga studio,4.9,395,7299990654,"Mangal Eri Park, No .3, Second Floor, Vellalar St, opp. Chennai, Mogappair West, Tamil Nadu 600037",Highly Recommended Service,http://ramaniyoga.com/,Yes
THE SAMYUJ STUDIO CHENNAI,Yoga studio,5,30,9789738076,"87/1 second floor, Millers Rd",Highly Recommended Service,http://samyuj.in/,Yes
"SANKARA YOGA FOR MEN AND WOMEN , NATURE CURE HOSPITAL",Yoga studio,4.9,193,9841150967,"Ramraj cotton Show room, No.125, Shanmugam Rd, near Tambaram West",Highly Recommended Service,http://sankarayoga.in/,Yes
Sethu's AUM Yoga Vidyalaya,Yoga studio,4.7,55,8778332966,"No C 4 Sabari Villa 1st cross st, 3rd Main Rd, Mugalivakkam, Chennai, Tamil Nadu 600125",Highly Recommended Service,http://sethusaumyogavidyalaya.com/?utm_source=gmb&utm_medium=referral,Yes
"Chennai Maanagar Arivuthirukkoil, CALM TRUST, Vethathiri Maharishi Yoga Centre",Yoga studio,4.8,258,9445216732,"358, Vallal Kaari St",Highly Recommended Service,http://skyyogacalmtrust.com/,Yes
Stingrays Swimming & Fitness Center,Yoga studio,4.8,1100,9025955308,"No.5A, Sakthi Nagar, Sriram Nagar Main Rd, near Nolambur Bus Stand",Highly Recommended Service,http://stingrays.in/,Yes
136.1 Yoga and Wellness Academy,Yoga studio,4.9,608,9884071361,"329, TTK Rd, Demonte Colony, Alwarpet, Chennai, Tamil Nadu 600018",Highly Recommended Service,http://www.136point1yoga.com/,Yes
